Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1703765628,100,,Aggregated,61.700000,0.000000,110,150,290,360,540,830,1100,1400,2100,2400,2400,2152,0,110.0,234.78788401022058,72.40037899828167,2413.3067180009675,119.0
1703765629,100,,Aggregated,62.000000,0.000000,110,140,270,360,540,800,1100,1400,2100,2400,2400,2206,0,110.0,231.33092891295777,72.40037899828167,2413.3067180009675,119.0
1703765630,100,,Aggregated,62.400000,0.000000,100,140,260,350,530,790,1100,1400,2100,2400,2400,2274,0,100.0,227.23281881705478,72.40037899828167,2413.3067180009675,119.0
1703765631,100,,Aggregated,62.100000,0.000000,100,140,260,340,520,780,1100,1400,2100,2400,2400,2336,0,100.0,223.63054439168812,72.40037899828167,2413.3067180009675,119.0
1703765632,100,,Aggregated,62.600000,0.000000,100,130,240,330,520,770,1100,1400,2100,2400,2400,2400,0,100.0,220.3890592345769,72.40037899828167,2413.3067180009675,119.0
1703765633,100,,Aggregated,62.200000,0.000000,100,130,230,330,510,750,1100,1400,2100,2400,2400,2455,0,100.0,217.4382505437854,72.40037899828167,2413.3067180009675,119.0
1703765634,100,,Aggregated,62.600000,0.000000,100,130,210,320,500,750,1100,1400,2100,2400,2400,2521,0,100.0,214.2013012570382,72.40037899828167,2413.3067180009675,119.0
1703765635,100,,Aggregated,61.800000,0.000000,100,120,200,300,500,730,1000,1400,2100,2400,2400,2582,0,100.0,211.31075420294223,70.67799700053001,2413.3067180009675,119.0
1703765636,100,,Aggregated,61.900000,0.000000,100,120,180,300,490,720,1000,1400,2100,2400,2400,2653,0,100.0,208.23761371730154,70.67799700053001,2413.3067180009675,119.0
1703765637,100,,Aggregated,62.500000,0.000000,99,120,170,280,490,720,1000,1400,2100,2400,2400,2710,0,99,205.7938609542453,70.67799700053001,2413.3067180009675,119.0
1703765638,100,,Aggregated,62.800000,0.000000,99,120,160,270,480,710,1000,1400,2100,2400,2400,2775,0,99,203.17804246342263,70.67799700053001,2413.3067180009675,119.0
1703765639,100,,Aggregated,62.600000,0.000000,99,120,160,260,470,690,1000,1400,2100,2400,2400,2845,0,99,200.9479930021091,70.67799700053001,2413.3067180009675,119.0
1703765640,100,,Aggregated,62.100000,0.000000,99,120,150,260,470,680,1000,1400,2100,2400,2400,2899,0,99,199.0502139862005,70.67799700053001,2413.3067180009675,119.0
1703765641,100,,Aggregated,63.700000,0.000000,99,120,150,250,460,680,990,1400,2100,2400,2400,2968,0,99,196.95680669339336,70.67799700053001,2413.3067180009675,119.0
1703765642,100,,Aggregated,62.400000,0.000000,99,120,150,230,460,670,990,1400,2000,2400,2400,3031,0,99,194.96303241866568,70.67799700053001,2413.3067180009675,119.0
1703765643,100,,Aggregated,63.000000,0.000000,98,120,150,230,450,670,980,1400,2000,2400,2400,3091,0,98,192.94273838077714,70.67799700053001,2413.3067180009675,119.0
1703765644,100,,Aggregated,63.100000,0.000000,98,120,140,210,450,660,980,1400,2000,2400,2400,3155,0,98,190.93064706022042,70.67799700053001,2413.3067180009675,119.0
1703765645,100,,Aggregated,63.300000,0.000000,98,110,140,200,450,660,970,1400,2000,2400,2400,3214,0,98,189.10708146639433,70.67799700053001,2413.3067180009675,119.0
1703765646,100,,Aggregated,63.300000,0.000000,98,110,140,190,440,650,960,1400,2000,2400,2400,3280,0,98,187.47505986798708,70.67799700053001,2413.3067180009675,119.0
1703765647,100,,Aggregated,62.700000,0.000000,97,110,140,180,440,640,960,1300,2000,2400,2400,3346,0,97,185.67341186222367,70.67799700053001,2413.3067180009675,119.0
1703765648,100,,Aggregated,62.700000,0.000000,97,110,140,180,440,640,960,1300,2000,2400,2400,3397,0,97,184.24979229113814,70.67799700053001,2413.3067180009675,119.0
1703765649,100,,Aggregated,63.600000,0.000000,97,110,130,170,430,620,950,1300,2000,2400,2400,3469,0,97,182.59850426116833,70.67799700053001,2413.3067180009675,119.0
1703765650,100,,Aggregated,62.300000,0.000000,97,110,130,170,430,610,950,1300,2000,2400,2400,3532,0,97,181.14460187202255,70.67799700053001,2413.3067180009675,119.0
1703765651,100,,Aggregated,62.500000,0.000000,97,110,130,160,420,610,950,1300,2000,2400,2400,3595,0,97,179.83938100917672,70.67799700053001,2413.3067180009675,119.0
1703765652,100,,Aggregated,63.100000,0.000000,97,110,130,160,420,600,940,1300,2000,2400,2400,3657,0,97,178.41206594749647,70.67799700053001,2413.3067180009675,119.0
